,date,rmse
155,2023-01-03,0.3714573711170327
156,2023-01-04,0.44997444669750597
157,2023-01-05,0.27001853478773685
158,2023-01-06,0.18784510112492128
159,2023-01-09,0.30787006676851525
160,2023-01-10,0.36054106244577283
161,2023-01-11,0.18895469907637666
162,2023-01-12,0.19384873927900517
163,2023-01-13,0.08328465683636625
164,2023-01-17,0.1915859843894989
165,2023-01-18,0.1737242473987717
166,2023-01-19,0.20273811393231167
167,2023-01-20,0.33423039376071273
168,2023-01-23,0.1794705194957961
169,2023-01-24,0.15822384054913266
170,2023-01-25,0.3362617553541013
171,2023-01-26,0.20685142662720712
172,2023-01-27,0.22743783565087747
173,2023-01-30,0.21822114501010345
174,2023-01-31,0.13150312041467863
175,2023-02-01,0.10452783272625195
176,2023-02-02,0.20279886454649468
