secid,date,cp_flag,index_flag,cusip,ticker,sic,exchange_d,class,issue_type,industry_group,volume,open_interest
108105,07/08/2017,,1,64881510,SPX,9999,32768,,A,,822940,13095123
108105,07/08/2017,C,1,64881510,SPX,9999,32768,,A,,284350,4259631
108105,07/08/2017,P,1,64881510,SPX,9999,32768,,A,,538590,8835492
108105,08/08/2017,,1,64881510,SPX,9999,32768,,A,,1026608,13211989
108105,08/08/2017,C,1,64881510,SPX,9999,32768,,A,,335964,4293381
108105,08/08/2017,P,1,64881510,SPX,9999,32768,,A,,690644,8918608
108105,09/08/2017,,1,64881510,SPX,9999,32768,,A,,1216587,13518878
108105,09/08/2017,C,1,64881510,SPX,9999,32768,,A,,353820,4358046
108105,09/08/2017,P,1,64881510,SPX,9999,32768,,A,,862767,9160832
108105,10/08/2017,,1,64881510,SPX,9999,32768,,A,,1590529,13699229
108105,10/08/2017,C,1,64881510,SPX,9999,32768,,A,,516930,4399170
108105,10/08/2017,P,1,64881510,SPX,9999,32768,,A,,1073599,9300059
108105,11/08/2017,,1,64881510,SPX,9999,32768,,A,,1439988,14146310
108105,11/08/2017,C,1,64881510,SPX,9999,32768,,A,,390239,4553420
108105,11/08/2017,P,1,64881510,SPX,9999,32768,,A,,1049749,9592890
108105,14/08/2017,,1,64881510,SPX,9999,32768,,A,,1237718,13757724
108105,14/08/2017,C,1,64881510,SPX,9999,32768,,A,,414452,4398854
108105,14/08/2017,P,1,64881510,SPX,9999,32768,,A,,823266,9358870
108105,15/08/2017,,1,64881510,SPX,9999,32768,,A,,1056786,13869162
108105,15/08/2017,C,1,64881510,SPX,9999,32768,,A,,334475,4442171
108105,15/08/2017,P,1,64881510,SPX,9999,32768,,A,,722311,9426991
108105,16/08/2017,,1,64881510,SPX,9999,32768,,A,,1725486,14203311
108105,16/08/2017,C,1,64881510,SPX,9999,32768,,A,,532598,4529631
108105,16/08/2017,P,1,64881510,SPX,9999,32768,,A,,1192888,9673680
108105,17/08/2017,,1,64881510,SPX,9999,32768,,A,,1565416,14610370
108105,17/08/2017,C,1,64881510,SPX,9999,32768,,A,,510933,4609574
108105,17/08/2017,P,1,64881510,SPX,9999,32768,,A,,1054483,10000796
108105,18/08/2017,,1,64881510,SPX,9999,32768,,A,,1714953,13344623
108105,18/08/2017,C,1,64881510,SPX,9999,32768,,A,,552924,4279819
108105,18/08/2017,P,1,64881510,SPX,9999,32768,,A,,1162029,9064804
108105,21/08/2017,,1,64881510,SPX,9999,32768,,A,,1068409,13548126
108105,21/08/2017,C,1,64881510,SPX,9999,32768,,A,,342719,4336964
108105,21/08/2017,P,1,64881510,SPX,9999,32768,,A,,725690,9211162
108105,22/08/2017,,1,64881510,SPX,9999,32768,,A,,1313880,13643159
108105,22/08/2017,C,1,64881510,SPX,9999,32768,,A,,456093,4355412
108105,22/08/2017,P,1,64881510,SPX,9999,32768,,A,,857787,9287747
108105,23/08/2017,,1,64881510,SPX,9999,32768,,A,,1012846,13931449
108105,23/08/2017,C,1,64881510,SPX,9999,32768,,A,,356924,4436715
108105,23/08/2017,P,1,64881510,SPX,9999,32768,,A,,655922,9494734
108105,24/08/2017,,1,64881510,SPX,9999,32768,,A,,777216,13906328
108105,24/08/2017,C,1,64881510,SPX,9999,32768,,A,,263376,4421297
108105,24/08/2017,P,1,64881510,SPX,9999,32768,,A,,513840,9485031
108105,25/08/2017,,1,64881510,SPX,9999,32768,,A,,1036838,14250151
108105,25/08/2017,C,1,64881510,SPX,9999,32768,,A,,327701,4525430
108105,25/08/2017,P,1,64881510,SPX,9999,32768,,A,,709137,9724721
108105,28/08/2017,,1,64881510,SPX,9999,32768,,A,,965546,13913268
108105,28/08/2017,C,1,64881510,SPX,9999,32768,,A,,343134,4407173
108105,28/08/2017,P,1,64881510,SPX,9999,32768,,A,,622412,9506095
108105,29/08/2017,,1,64881510,SPX,9999,32768,,A,,918119,14032437
108105,29/08/2017,C,1,64881510,SPX,9999,32768,,A,,350939,4451089
108105,29/08/2017,P,1,64881510,SPX,9999,32768,,A,,567180,9581348
108105,30/08/2017,,1,64881510,SPX,9999,32768,,A,,1056298,14272380
108105,30/08/2017,C,1,64881510,SPX,9999,32768,,A,,402514,4542414
108105,30/08/2017,P,1,64881510,SPX,9999,32768,,A,,653784,9729966
108105,31/08/2017,,1,64881510,SPX,9999,32768,,A,,1374463,14405737
108105,31/08/2017,C,1,64881510,SPX,9999,32768,,A,,517723,4605610
108105,31/08/2017,P,1,64881510,SPX,9999,32768,,A,,856740,9800127
108105,01/09/2017,,1,64881510,SPX,9999,32768,,A,,1105707,14247087
108105,01/09/2017,C,1,64881510,SPX,9999,32768,,A,,380948,4563130
108105,01/09/2017,P,1,64881510,SPX,9999,32768,,A,,724759,9683957
108105,05/09/2017,,1,64881510,SPX,9999,32768,,A,,1449365,14009208
108105,05/09/2017,C,1,64881510,SPX,9999,32768,,A,,437992,4487365
108105,05/09/2017,P,1,64881510,SPX,9999,32768,,A,,1011373,9521843
108105,06/09/2017,,1,64881510,SPX,9999,32768,,A,,1067065,14259334
108105,06/09/2017,C,1,64881510,SPX,9999,32768,,A,,383210,4566047
108105,06/09/2017,P,1,64881510,SPX,9999,32768,,A,,683855,9693287
108105,07/09/2017,,1,64881510,SPX,9999,32768,,A,,847003,14433630
108105,07/09/2017,C,1,64881510,SPX,9999,32768,,A,,256829,4604794
108105,07/09/2017,P,1,64881510,SPX,9999,32768,,A,,590174,9828836
108105,08/09/2017,,1,64881510,SPX,9999,32768,,A,,1161803,14741657
108105,08/09/2017,C,1,64881510,SPX,9999,32768,,A,,340329,4671617
108105,08/09/2017,P,1,64881510,SPX,9999,32768,,A,,821474,10070040
108105,11/09/2017,,1,64881510,SPX,9999,32768,,A,,1587603,14625007
108105,11/09/2017,C,1,64881510,SPX,9999,32768,,A,,653848,4613452
108105,11/09/2017,P,1,64881510,SPX,9999,32768,,A,,933755,10011555
108105,12/09/2017,,1,64881510,SPX,9999,32768,,A,,1510830,14864403
108105,12/09/2017,C,1,64881510,SPX,9999,32768,,A,,647210,4722193
108105,12/09/2017,P,1,64881510,SPX,9999,32768,,A,,863620,10142210
108105,13/09/2017,,1,64881510,SPX,9999,32768,,A,,1041964,15337544
108105,13/09/2017,C,1,64881510,SPX,9999,32768,,A,,348735,4878358
108105,13/09/2017,P,1,64881510,SPX,9999,32768,,A,,693229,10459186
108105,14/09/2017,,1,64881510,SPX,9999,32768,,A,,1338366,15487181
108105,14/09/2017,C,1,64881510,SPX,9999,32768,,A,,503364,4917990
108105,14/09/2017,P,1,64881510,SPX,9999,32768,,A,,835002,10569191
108105,15/09/2017,,1,64881510,SPX,9999,32768,,A,,1356577,12111143
108105,15/09/2017,C,1,64881510,SPX,9999,32768,,A,,392542,3770097
108105,15/09/2017,P,1,64881510,SPX,9999,32768,,A,,964035,8341046
108105,18/09/2017,,1,64881510,SPX,9999,32768,,A,,1350661,12388914
108105,18/09/2017,C,1,64881510,SPX,9999,32768,,A,,542949,3825923
108105,18/09/2017,P,1,64881510,SPX,9999,32768,,A,,807712,8562991
108105,19/09/2017,,1,64881510,SPX,9999,32768,,A,,966923,12597987
108105,19/09/2017,C,1,64881510,SPX,9999,32768,,A,,416407,3888406
108105,19/09/2017,P,1,64881510,SPX,9999,32768,,A,,550516,8709581
108105,20/09/2017,,1,64881510,SPX,9999,32768,,A,,1393659,12975563
108105,20/09/2017,C,1,64881510,SPX,9999,32768,,A,,477093,4044173
108105,20/09/2017,P,1,64881510,SPX,9999,32768,,A,,916566,8931390
108105,21/09/2017,,1,64881510,SPX,9999,32768,,A,,934413,13334839
108105,21/09/2017,C,1,64881510,SPX,9999,32768,,A,,352402,4120613
108105,21/09/2017,P,1,64881510,SPX,9999,32768,,A,,582011,9214226
108105,22/09/2017,,1,64881510,SPX,9999,32768,,A,,904911,13601750
108105,22/09/2017,C,1,64881510,SPX,9999,32768,,A,,263407,4200820
108105,22/09/2017,P,1,64881510,SPX,9999,32768,,A,,641504,9400930
108105,25/09/2017,,1,64881510,SPX,9999,32768,,A,,1165018,13160962
108105,25/09/2017,C,1,64881510,SPX,9999,32768,,A,,413473,4053101
108105,25/09/2017,P,1,64881510,SPX,9999,32768,,A,,751545,9107861
108105,26/09/2017,,1,64881510,SPX,9999,32768,,A,,812703,13288677
108105,26/09/2017,C,1,64881510,SPX,9999,32768,,A,,263026,4069578
108105,26/09/2017,P,1,64881510,SPX,9999,32768,,A,,549677,9219099
108105,27/09/2017,,1,64881510,SPX,9999,32768,,A,,1352501,13475776
108105,27/09/2017,C,1,64881510,SPX,9999,32768,,A,,500383,4100539
108105,27/09/2017,P,1,64881510,SPX,9999,32768,,A,,852118,9375237
108105,28/09/2017,,1,64881510,SPX,9999,32768,,A,,974901,13619684
108105,28/09/2017,C,1,64881510,SPX,9999,32768,,A,,423225,4144303
108105,28/09/2017,P,1,64881510,SPX,9999,32768,,A,,551676,9475381
108105,29/09/2017,,1,64881510,SPX,9999,32768,,A,,1384563,13942788
108105,29/09/2017,C,1,64881510,SPX,9999,32768,,A,,490423,4277027
108105,29/09/2017,P,1,64881510,SPX,9999,32768,,A,,894140,9665761
108105,02/10/2017,,1,64881510,SPX,9999,32768,,A,,1622041,13066379
108105,02/10/2017,C,1,64881510,SPX,9999,32768,,A,,675340,4058758
108105,02/10/2017,P,1,64881510,SPX,9999,32768,,A,,946701,9007621
108105,03/10/2017,,1,64881510,SPX,9999,32768,,A,,1104503,13303553
